date,close,SECID
2022-08-17,88.85,NKNC
2022-08-18,91.05,NKNC
2022-08-19,89.15,NKNC
2022-08-22,98.0,NKNC
2022-08-23,95.4,NKNC
2022-08-24,96.7,NKNC
2022-08-25,99.05,NKNC
2022-08-26,100.65,NKNC
2022-08-29,100.4,NKNC
2022-08-30,100.5,NKNC
2022-08-31,100.15,NKNC
2022-09-01,98.7,NKNC
2022-09-02,99.55,NKNC
2022-09-05,99.8,NKNC
2022-09-06,100.2,NKNC
2022-09-07,99.05,NKNC
2022-09-08,99.0,NKNC
2022-09-09,98.55,NKNC
2022-09-12,98.25,NKNC
2022-09-13,98.0,NKNC
2022-09-14,97.75,NKNC
2022-09-15,97.2,NKNC
2022-09-16,96.5,NKNC
2022-09-19,95.1,NKNC
2022-09-20,83.05,NKNC
2022-09-21,82.05,NKNC
2022-09-22,83.05,NKNC
2022-09-23,79.35,NKNC
2022-09-26,76.7,NKNC
2022-09-27,76.45,NKNC
2022-09-28,78.4,NKNC
2022-09-29,77.0,NKNC
2022-09-30,73.0,NKNC
2022-10-03,76.85,NKNC
2022-10-04,80.0,NKNC
2022-10-05,77.95,NKNC
2022-10-06,81.85,NKNC
2022-10-07,78.2,NKNC
2022-10-10,80.95,NKNC
2022-10-11,81.7,NKNC
2022-10-12,85.15,NKNC
2022-10-13,82.9,NKNC
2022-10-14,83.8,NKNC
2022-10-17,86.5,NKNC
2022-10-18,85.05,NKNC
2022-10-19,84.5,NKNC
2022-10-20,85.55,NKNC
2022-10-21,85.95,NKNC
2022-10-24,84.05,NKNC
2022-10-25,85.15,NKNC
2022-10-26,85.5,NKNC
2022-10-27,86.5,NKNC
2022-10-28,87.7,NKNC
2022-10-31,90.05,NKNC
2022-11-01,90.0,NKNC
2022-11-02,90.4,NKNC
2022-11-03,90.5,NKNC
2022-11-07,92.2,NKNC
2022-11-08,89.8,NKNC
2022-11-09,89.35,NKNC
2022-11-10,90.05,NKNC
2022-11-11,89.55,NKNC
2022-11-14,90.2,NKNC
2022-11-15,90.1,NKNC
2022-11-16,89.4,NKNC
2022-11-17,89.55,NKNC
2022-11-18,89.2,NKNC
2022-11-21,85.25,NKNC
2022-11-22,86.2,NKNC
2022-11-23,85.95,NKNC
2022-11-24,85.7,NKNC
2022-11-25,85.05,NKNC
2022-11-28,84.75,NKNC
2022-11-29,84.8,NKNC
2022-11-30,88.6,NKNC
2022-12-01,87.6,NKNC
2022-12-02,86.55,NKNC
2022-12-05,86.0,NKNC
2022-12-06,86.05,NKNC
2022-12-07,85.9,NKNC
2022-12-08,85.8,NKNC
2022-12-09,87.05,NKNC
2022-12-12,85.1,NKNC
2022-12-13,84.5,NKNC
2022-12-14,82.45,NKNC
2022-12-15,81.15,NKNC
2022-12-16,80.85,NKNC
2022-12-19,81.0,NKNC
2022-12-20,82.2,NKNC
2022-12-21,82.7,NKNC
2022-12-22,82.7,NKNC
2022-12-23,82.45,NKNC
2022-12-26,82.1,NKNC
2022-12-27,82.4,NKNC
2022-12-28,84.05,NKNC
2022-12-29,84.2,NKNC
2022-12-30,84.1,NKNC
2023-01-03,84.85,NKNC
2023-01-04,85.4,NKNC
2023-01-05,84.85,NKNC
2023-01-06,84.9,NKNC
2023-01-09,88.65,NKNC
2023-01-10,89.8,NKNC
2023-01-11,91.25,NKNC
2023-01-12,88.3,NKNC
2023-01-13,88.85,NKNC
2023-01-16,89.7,NKNC
2023-01-17,89.3,NKNC
2023-01-18,88.8,NKNC
2023-01-19,88.0,NKNC
2023-01-20,89.35,NKNC
2023-01-23,90.2,NKNC
2023-01-24,113.95,NKNC
2023-01-25,107.15,NKNC
2023-01-26,102.65,NKNC
2023-01-27,99.45,NKNC
2023-01-30,101.7,NKNC
2023-01-31,101.55,NKNC
2023-02-01,101.5,NKNC
2023-02-02,101.9,NKNC
2023-02-03,102.0,NKNC
2023-02-06,103.75,NKNC
2023-02-07,111.6,NKNC
2023-02-08,111.65,NKNC
2023-02-09,107.05,NKNC
2023-02-10,107.65,NKNC
2023-02-13,124.4,NKNC
2023-02-14,139.2,NKNC
2023-02-15,117.0,NKNC
2023-02-16,111.45,NKNC
2023-02-17,113.7,NKNC
2023-02-20,110.9,NKNC
2023-02-21,111.9,NKNC
2023-02-22,113.0,NKNC
2023-02-24,113.6,NKNC
2023-02-27,115.35,NKNC
2023-02-28,117.2,NKNC
2023-03-01,119.3,NKNC
2023-03-02,115.85,NKNC
2023-03-03,117.05,NKNC
2023-03-06,118.75,NKNC
2023-03-07,119.75,NKNC
2023-03-09,120.25,NKNC
2023-03-10,118.95,NKNC
2023-03-13,118.35,NKNC
2023-03-14,117.85,NKNC
2023-03-15,115.55,NKNC
2023-03-16,115.9,NKNC
2023-03-17,115.9,NKNC
2023-03-20,116.0,NKNC
2023-03-21,117.4,NKNC
2023-03-22,118.25,NKNC
2023-03-23,119.75,NKNC
2023-03-24,121.1,NKNC
2023-03-27,120.1,NKNC
2023-03-28,118.55,NKNC
2023-03-29,118.95,NKNC
2023-03-30,120.15,NKNC
2023-03-31,118.85,NKNC
2023-04-03,121.05,NKNC
2023-04-04,120.4,NKNC
2023-04-05,120.8,NKNC
2023-04-06,122.0,NKNC
2023-04-07,121.85,NKNC
2023-04-10,126.9,NKNC
2023-04-11,123.0,NKNC
2023-04-12,131.1,NKNC
2023-04-13,126.05,NKNC
2023-04-14,126.8,NKNC
2023-04-17,126.8,NKNC
2023-04-18,125.6,NKNC
2023-04-19,122.9,NKNC
2023-04-20,123.3,NKNC
2023-04-21,121.5,NKNC
2023-04-24,123.9,NKNC
2023-04-25,124.7,NKNC
2023-04-26,123.25,NKNC
2023-04-27,123.25,NKNC
2023-04-28,121.3,NKNC
2023-05-02,115.05,NKNC
2023-05-03,110.9,NKNC
2023-05-04,110.0,NKNC
2023-05-05,110.2,NKNC
2023-05-08,110.95,NKNC
2023-05-10,115.35,NKNC
2023-05-11,116.35,NKNC
2023-05-12,114.75,NKNC
2023-05-15,118.35,NKNC
2023-05-16,118.2,NKNC
2023-05-17,120.95,NKNC
2023-05-18,124.0,NKNC
2023-05-19,122.05,NKNC
2023-05-22,121.0,NKNC
2023-05-23,118.25,NKNC
2023-05-24,117.25,NKNC
2023-05-25,115.05,NKNC
2023-05-26,110.8,NKNC
2023-05-29,113.6,NKNC
2023-05-30,111.55,NKNC
2023-05-31,111.35,NKNC
2023-06-01,111.0,NKNC
2023-06-02,110.65,NKNC
2023-06-05,112.45,NKNC
2023-06-06,110.5,NKNC
2023-06-07,111.25,NKNC
2023-06-08,112.15,NKNC
2023-06-09,111.3,NKNC
2023-06-13,112.45,NKNC
2023-06-14,112.55,NKNC
2023-06-15,113.3,NKNC
2023-06-16,113.35,NKNC
2023-06-19,112.95,NKNC
2023-06-20,112.85,NKNC
2023-06-21,116.3,NKNC
2023-06-22,118.15,NKNC
2023-06-23,115.2,NKNC
2023-06-26,122.45,NKNC
2023-06-27,124.1,NKNC
2023-06-28,121.0,NKNC
2023-06-29,123.55,NKNC
2023-06-30,121.4,NKNC
2023-07-03,122.55,NKNC
2023-07-04,121.05,NKNC
2023-07-05,128.7,NKNC
2023-07-06,126.0,NKNC
2023-07-07,121.9,NKNC
2023-07-10,124.5,NKNC
2023-07-11,122.2,NKNC
2023-07-12,122.6,NKNC
2023-07-13,122.1,NKNC
2023-07-14,121.1,NKNC
2023-07-17,121.4,NKNC
2023-07-18,121.9,NKNC
2023-07-19,125.05,NKNC
2023-07-20,122.0,NKNC
2023-07-21,122.3,NKNC
2023-07-24,123.4,NKNC
2023-07-25,123.75,NKNC
2023-07-26,127.9,NKNC
2023-07-27,134.3,NKNC
2023-07-28,131.65,NKNC
2023-07-31,130.2,NKNC
2023-08-01,131.85,NKNC
2023-08-02,132.0,NKNC
2023-08-03,138.95,NKNC
2023-08-04,132.35,NKNC
2023-08-07,132.55,NKNC
2023-08-08,135.2,NKNC
2023-08-09,138.0,NKNC
2023-08-10,139.1,NKNC
2023-08-11,137.45,NKNC
2023-08-14,132.4,NKNC
2023-08-15,134.4,NKNC
2023-08-16,127.6,NKNC
2023-08-17,130.0,NKNC
2023-08-18,131.0,NKNC
2023-08-21,135.0,NKNC
2023-08-22,138.55,NKNC
2023-08-23,135.7,NKNC
2023-08-24,133.4,NKNC
2023-08-25,132.15,NKNC
2023-08-28,134.85,NKNC
2023-08-29,133.9,NKNC
2023-08-30,133.5,NKNC
2023-08-31,132.85,NKNC
2023-09-01,132.5,NKNC
2023-09-04,134.45,NKNC
2023-09-05,137.5,NKNC
2023-09-06,147.5,NKNC
2023-09-07,139.1,NKNC
2023-09-08,136.2,NKNC
2023-09-11,137.8,NKNC
2023-09-12,142.55,NKNC
2023-09-13,140.75,NKNC
2023-09-14,131.4,NKNC
2023-09-15,135.7,NKNC
2023-09-18,135.0,NKNC
2023-09-19,127.4,NKNC
2023-09-20,124.4,NKNC
2023-09-21,123.0,NKNC
2023-09-22,125.85,NKNC
2023-09-25,130.6,NKNC
2023-09-26,129.9,NKNC
2023-09-27,128.9,NKNC
2023-09-28,129.45,NKNC
2023-09-29,129.15,NKNC
2023-10-02,129.8,NKNC
2023-10-03,131.9,NKNC
2023-10-04,132.85,NKNC
2023-10-05,128.65,NKNC
2023-10-06,127.85,NKNC
2023-10-09,128.15,NKNC
2023-10-10,129.1,NKNC
2023-10-11,127.9,NKNC
2023-10-12,126.2,NKNC
2023-10-13,126.5,NKNC
2023-10-16,127.65,NKNC
2023-10-17,126.75,NKNC
2023-10-18,123.55,NKNC
2023-10-19,123.1,NKNC
2023-10-20,122.55,NKNC
2023-10-23,122.05,NKNC
2023-10-24,124.0,NKNC
2023-10-25,122.3,NKNC
2023-10-26,122.35,NKNC
2023-10-27,121.45,NKNC
2023-10-30,121.85,NKNC
2023-10-31,121.75,NKNC
2023-11-01,120.95,NKNC
2023-11-02,127.5,NKNC
2023-11-03,125.4,NKNC
2023-11-06,125.4,NKNC
2023-11-07,124.5,NKNC
2023-11-08,122.8,NKNC
2023-11-09,122.75,NKNC
2023-11-10,122.3,NKNC
2023-11-13,118.3,NKNC
2023-11-14,113.6,NKNC
2023-11-15,115.2,NKNC
2023-11-16,114.1,NKNC
2023-11-17,114.1,NKNC
2023-11-20,113.4,NKNC
2023-11-21,112.75,NKNC
2023-11-22,116.3,NKNC
2023-11-23,114.6,NKNC
2023-11-24,113.5,NKNC
2023-11-27,110.95,NKNC
2023-11-28,111.5,NKNC
2023-11-29,110.55,NKNC
2023-11-30,108.25,NKNC
2023-12-01,103.05,NKNC
2023-12-04,101.0,NKNC
2023-12-05,103.1,NKNC
2023-12-06,101.1,NKNC
2023-12-07,100.2,NKNC
2023-12-08,101.0,NKNC
2023-12-11,100.2,NKNC
2023-12-12,102.05,NKNC
2023-12-13,102.35,NKNC
2023-12-14,102.15,NKNC
2023-12-15,103.95,NKNC
2023-12-18,107.1,NKNC
2023-12-19,107.9,NKNC
2023-12-20,107.6,NKNC
2023-12-21,104.8,NKNC
2023-12-22,105.6,NKNC
2023-12-25,104.3,NKNC
2023-12-26,106.05,NKNC
2023-12-27,103.5,NKNC
2023-12-28,101.25,NKNC
2023-12-29,102.1,NKNC
2024-01-03,104.05,NKNC
2024-01-04,108.15,NKNC
2024-01-05,107.25,NKNC
2024-01-08,111.45,NKNC
2024-01-09,112.5,NKNC
2024-01-10,113.8,NKNC
2024-01-11,113.65,NKNC
2024-01-12,114.75,NKNC
2024-01-15,113.4,NKNC
2024-01-16,113.3,NKNC
2024-01-17,114.45,NKNC
2024-01-18,113.9,NKNC
2024-01-19,114.0,NKNC
2024-01-22,113.75,NKNC
2024-01-23,114.05,NKNC
2024-01-24,113.65,NKNC
2024-01-25,113.15,NKNC
2024-01-26,111.55,NKNC
2024-01-29,113.15,NKNC
2024-01-30,119.55,NKNC
2024-01-31,119.25,NKNC
2024-02-01,119.25,NKNC
2024-02-02,119.85,NKNC
2024-02-05,119.25,NKNC
2024-02-06,118.4,NKNC
2024-02-07,116.15,NKNC
2024-02-08,113.9,NKNC
2024-02-09,112.15,NKNC
2024-02-12,112.35,NKNC
2024-02-13,112.95,NKNC
2024-02-14,112.75,NKNC
2024-02-15,112.55,NKNC
2024-02-16,110.85,NKNC
2024-02-19,110.95,NKNC
2024-02-20,109.15,NKNC
2024-02-21,105.15,NKNC
2024-02-22,107.05,NKNC
2024-02-26,109.5,NKNC
2024-02-27,108.05,NKNC
2024-02-28,108.45,NKNC
2024-02-29,108.5,NKNC
2024-03-01,109.1,NKNC
2024-03-04,113.35,NKNC
2024-03-05,111.9,NKNC
2024-03-06,112.4,NKNC
2024-03-07,112.25,NKNC
2024-03-11,111.5,NKNC
2024-03-12,109.8,NKNC
2024-03-13,110.1,NKNC
2024-03-14,107.35,NKNC
2024-03-15,107.7,NKNC
2024-03-18,107.7,NKNC
2024-03-19,105.8,NKNC
2024-03-20,106.4,NKNC
2024-03-21,106.4,NKNC
2024-03-22,105.2,NKNC
2024-03-25,103.7,NKNC
2024-03-26,103.75,NKNC
2024-03-27,104.0,NKNC
2024-03-28,103.85,NKNC
2024-03-29,102.6,NKNC
2024-04-01,105.85,NKNC
2024-04-02,106.2,NKNC
2024-04-03,108.8,NKNC
2024-04-04,107.3,NKNC
2024-04-05,105.7,NKNC
2024-04-08,109.25,NKNC
2024-04-09,108.75,NKNC
2024-04-10,108.5,NKNC
2024-04-11,107.5,NKNC
2024-04-12,107.35,NKNC
2024-04-15,108.05,NKNC
2024-04-16,108.55,NKNC
2024-04-17,110.0,NKNC
2024-04-18,108.95,NKNC
2024-04-19,109.05,NKNC
2024-04-22,108.45,NKNC
2024-04-23,107.35,NKNC
2024-04-24,106.5,NKNC
2024-04-25,106.3,NKNC
2024-04-26,106.85,NKNC
2024-04-27,107.15,NKNC
2024-04-29,105.6,NKNC
2024-04-30,104.85,NKNC
2024-05-02,105.65,NKNC
2024-05-03,105.65,NKNC
2024-05-06,105.15,NKNC
2024-05-07,104.55,NKNC
2024-05-08,103.95,NKNC
2024-05-10,104.1,NKNC
2024-05-13,103.6,NKNC
2024-05-14,104.15,NKNC
2024-05-15,104.9,NKNC
2024-05-16,103.8,NKNC
2024-05-17,103.35,NKNC
2024-05-20,104.6,NKNC
2024-05-21,102.85,NKNC
2024-05-22,102.05,NKNC
2024-05-23,100.3,NKNC
2024-05-24,99.0,NKNC
2024-05-27,97.0,NKNC
2024-05-28,99.45,NKNC
2024-05-29,97.6,NKNC
2024-05-30,96.45,NKNC
2024-05-31,92.85,NKNC
2024-06-03,92.85,NKNC
2024-06-04,94.65,NKNC
2024-06-05,97.75,NKNC
2024-06-06,95.0,NKNC
2024-06-07,99.3,NKNC
2024-06-10,99.2,NKNC
2024-06-11,98.6,NKNC
2024-06-13,96.7,NKNC
2024-06-14,96.4,NKNC
2024-06-17,96.95,NKNC
2024-06-18,95.0,NKNC
2024-06-19,92.5,NKNC
2024-06-20,94.4,NKNC
2024-06-21,93.85,NKNC
2024-06-24,92.85,NKNC
2024-06-25,92.8,NKNC
2024-06-26,94.35,NKNC
2024-06-27,93.4,NKNC
2024-06-28,93.9,NKNC
2024-07-01,94.55,NKNC
2024-07-02,95.4,NKNC
2024-07-03,94.6,NKNC
2024-07-04,93.0,NKNC
2024-07-05,93.9,NKNC
2024-07-08,93.0,NKNC
2024-07-09,90.0,NKNC
2024-07-10,86.8,NKNC
2024-07-11,89.25,NKNC
2024-07-12,89.25,NKNC
2024-07-15,88.55,NKNC
2024-07-16,89.1,NKNC
2024-07-17,89.55,NKNC
2024-07-18,90.2,NKNC
2024-07-19,91.75,NKNC
2024-07-22,91.15,NKNC
2024-07-23,92.15,NKNC
2024-07-24,94.0,NKNC
2024-07-25,94.35,NKNC
2024-07-26,93.4,NKNC
2024-07-29,88.85,NKNC
2024-07-30,89.75,NKNC
2024-07-31,89.55,NKNC
2024-08-01,89.15,NKNC
2024-08-02,88.0,NKNC
2024-08-05,86.65,NKNC
2024-08-06,87.75,NKNC
2024-08-07,87.85,NKNC
2024-08-08,87.6,NKNC
2024-08-09,87.75,NKNC
2024-08-12,87.5,NKNC
2024-08-13,89.3,NKNC
2024-08-14,88.6,NKNC
2024-08-15,89.45,NKNC
2024-08-16,89.0,NKNC
2024-08-19,89.45,NKNC
2024-08-20,89.8,NKNC
2024-08-21,90.15,NKNC
2024-08-22,88.1,NKNC
2024-08-23,86.55,NKNC
2024-08-26,87.75,NKNC
2024-08-27,87.5,NKNC
2024-08-28,86.7,NKNC
2024-08-29,88.3,NKNC
2024-08-30,86.1,NKNC
2024-09-02,84.2,NKNC
2024-09-03,83.75,NKNC
2024-09-04,84.95,NKNC
2024-09-05,85.2,NKNC
2024-09-06,85.0,NKNC
2024-09-09,86.3,NKNC
2024-09-10,86.1,NKNC
2024-09-11,85.1,NKNC
2024-09-12,83.45,NKNC
2024-09-13,84.35,NKNC
2024-09-16,87.45,NKNC
2024-09-17,89.4,NKNC
2024-09-18,86.8,NKNC
2024-09-19,88.4,NKNC
2024-09-20,88.75,NKNC
2024-09-23,90.0,NKNC
2024-09-24,89.8,NKNC
2024-09-25,90.15,NKNC
2024-09-26,92.5,NKNC
2024-09-27,92.5,NKNC
2024-09-30,91.65,NKNC
2024-10-01,90.2,NKNC
2024-10-02,89.45,NKNC
2024-10-03,88.5,NKNC
2024-10-04,88.95,NKNC
2024-10-07,90.95,NKNC
2024-10-08,91.8,NKNC
2024-10-09,89.25,NKNC
2024-10-10,90.95,NKNC
2024-10-11,89.8,NKNC
2024-10-14,90.75,NKNC
2024-10-15,89.3,NKNC
2024-10-16,88.65,NKNC
2024-10-17,87.8,NKNC
2024-10-18,86.55,NKNC
2024-10-21,86.7,NKNC
2024-10-22,86.45,NKNC
2024-10-23,85.5,NKNC
2024-10-24,86.05,NKNC
2024-10-25,84.9,NKNC
2024-10-28,83.5,NKNC
2024-10-29,83.5,NKNC
2024-10-30,83.6,NKNC
2024-10-31,82.5,NKNC
2024-11-01,82.8,NKNC
2024-11-02,83.35,NKNC
2024-11-05,83.85,NKNC
2024-11-06,84.4,NKNC
2024-11-07,84.2,NKNC
2024-11-08,85.15,NKNC
2024-11-11,85.75,NKNC
2024-11-12,85.75,NKNC
2024-11-13,84.85,NKNC
2024-11-14,83.55,NKNC
2024-11-15,83.95,NKNC
2024-11-18,83.65,NKNC
2024-11-19,81.5,NKNC
2024-11-20,81.75,NKNC
2024-11-21,79.8,NKNC
2024-11-22,81.65,NKNC
2024-11-25,79.85,NKNC
2024-11-26,76.85,NKNC
2024-11-27,78.2,NKNC
2024-11-28,78.85,NKNC
2024-11-29,79.8,NKNC
2024-12-02,80.75,NKNC
2024-12-03,81.1,NKNC
2024-12-04,81.95,NKNC
2024-12-05,82.3,NKNC
2024-12-06,82.9,NKNC
2024-12-09,84.1,NKNC
2024-12-10,83.9,NKNC
2024-12-11,88.05,NKNC
2024-12-12,88.6,NKNC
2024-12-13,88.0,NKNC
2024-12-16,85.7,NKNC
2024-12-17,84.8,NKNC
2024-12-18,84.55,NKNC
2024-12-19,84.5,NKNC
2024-12-20,87.75,NKNC
2024-12-23,88.25,NKNC
2024-12-24,87.9,NKNC
2024-12-25,88.4,NKNC
2024-12-26,89.15,NKNC
2024-12-27,87.4,NKNC
2024-12-28,88.75,NKNC
2024-12-30,90.0,NKNC
2025-01-03,90.05,NKNC
2025-01-06,89.6,NKNC
2025-01-08,89.65,NKNC
2025-01-09,87.4,NKNC
2025-01-10,86.9,NKNC
2025-01-13,95.65,NKNC
2025-01-14,94.55,NKNC
2025-01-15,94.55,NKNC
2025-01-16,97.65,NKNC
2025-01-17,95.75,NKNC
2025-01-20,95.0,NKNC
2025-01-21,98.05,NKNC
2025-01-22,98.8,NKNC
2025-01-23,98.2,NKNC
2025-01-24,100.0,NKNC
2025-01-27,98.6,NKNC
2025-01-28,100.75,NKNC
2025-01-29,100.85,NKNC
2025-01-30,102.85,NKNC
2025-01-31,101.85,NKNC
2025-02-03,99.5,NKNC
2025-02-04,97.55,NKNC
2025-02-05,96.1,NKNC
2025-02-06,96.7,NKNC
2025-02-07,97.4,NKNC
2025-02-10,97.8,NKNC
2025-02-11,97.5,NKNC
2025-02-12,97.6,NKNC
2025-02-13,99.4,NKNC
2025-02-14,97.65,NKNC
2025-02-17,99.2,NKNC
2025-02-18,98.35,NKNC
2025-02-19,97.7,NKNC
2025-02-20,97.7,NKNC
2025-02-21,98.1,NKNC
2025-02-24,98.65,NKNC
2025-02-25,101.4,NKNC
2025-02-26,99.75,NKNC
2025-02-27,99.5,NKNC
2025-02-28,97.5,NKNC
2025-03-03,96.0,NKNC
2025-03-04,98.0,NKNC
2025-03-05,98.7,NKNC
2025-03-06,97.8,NKNC
2025-03-07,96.45,NKNC
2025-03-10,97.25,NKNC
2025-03-11,97.65,NKNC
2025-03-12,96.65,NKNC
2025-03-13,95.55,NKNC
2025-03-14,96.05,NKNC
2025-03-17,97.1,NKNC
2025-03-18,97.45,NKNC
2025-03-19,96.85,NKNC
2025-03-20,96.05,NKNC
2025-03-21,95.4,NKNC
2025-03-24,96.65,NKNC
2025-03-25,96.25,NKNC
2025-03-26,99.2,NKNC
2025-03-27,95.7,NKNC
2025-03-28,95.85,NKNC
2025-03-31,95.05,NKNC
2025-04-01,96.3,NKNC
2025-04-02,94.3,NKNC
2025-04-03,93.85,NKNC
2025-04-04,91.95,NKNC
2025-04-07,90.25,NKNC
2025-04-08,93.65,NKNC
2025-04-09,90.75,NKNC
2025-04-10,92.4,NKNC
2025-04-11,93.0,NKNC
2025-04-14,91.3,NKNC
2025-04-15,90.1,NKNC
2025-04-16,92.65,NKNC
2025-04-17,91.75,NKNC
2025-04-18,91.9,NKNC
2025-04-21,92.3,NKNC
2025-04-22,92.95,NKNC
2025-04-23,91.75,NKNC
2025-04-24,91.0,NKNC
2025-04-25,93.2,NKNC
2025-04-28,91.75,NKNC
2025-04-29,89.65,NKNC
2025-04-30,89.3,NKNC
2025-05-02,88.25,NKNC
2025-05-05,86.45,NKNC
2025-05-06,88.5,NKNC
2025-05-07,88.7,NKNC
2025-05-08,89.95,NKNC
2025-05-12,89.9,NKNC
2025-05-13,88.9,NKNC
2025-05-14,88.6,NKNC
2025-05-15,86.9,NKNC
2025-05-16,86.75,NKNC
2025-05-19,86.25,NKNC
2025-05-20,86.0,NKNC
2025-05-21,85.0,NKNC
2025-05-22,85.25,NKNC
2025-05-23,84.05,NKNC
2025-05-26,81.5,NKNC
2025-05-27,82.55,NKNC
2025-05-28,85.05,NKNC
2025-05-29,85.05,NKNC
2025-05-30,85.65,NKNC
2025-06-02,85.4,NKNC
2025-06-03,86.05,NKNC
2025-06-04,85.9,NKNC
2025-06-05,86.0,NKNC
2025-06-06,85.3,NKNC
2025-06-09,82.55,NKNC
2025-06-10,80.75,NKNC
2025-06-11,80.65,NKNC
2025-06-13,81.15,NKNC
2025-06-16,80.4,NKNC
2025-06-17,81.4,NKNC
2025-06-18,81.65,NKNC
2025-06-19,82.15,NKNC
2025-06-20,82.55,NKNC
2025-06-23,84.0,NKNC
2025-06-24,83.1,NKNC
2025-06-25,83.45,NKNC
2025-06-26,84.4,NKNC
2025-06-27,83.5,NKNC
2025-06-30,85.35,NKNC
2025-07-01,84.0,NKNC
2025-07-02,83.0,NKNC
2025-07-03,83.5,NKNC
2025-07-04,82.35,NKNC
2025-07-07,81.65,NKNC
2025-07-08,80.95,NKNC
2025-07-09,79.7,NKNC
2025-07-10,80.5,NKNC
2025-07-11,78.7,NKNC
2025-07-14,82.0,NKNC
2025-07-15,81.95,NKNC
2025-07-16,82.55,NKNC
2025-07-17,83.85,NKNC
2025-07-18,85.55,NKNC
2025-07-21,84.8,NKNC
2025-07-22,84.8,NKNC
2025-07-23,84.25,NKNC
2025-07-24,83.65,NKNC
2025-07-25,83.85,NKNC
2025-07-28,82.55,NKNC
2025-07-29,83.4,NKNC
2025-07-30,82.9,NKNC
2025-07-31,83.25,NKNC
2025-08-01,83.3,NKNC
2025-08-04,84.7,NKNC
2025-08-05,84.65,NKNC
2025-08-06,84.05,NKNC
2025-08-07,84.85,NKNC
2025-08-08,86.05,NKNC
2025-08-11,88.5,NKNC
2025-08-12,87.65,NKNC
2025-08-13,87.75,NKNC
2025-08-14,88.05,NKNC
2025-08-15,89.55,NKNC
2025-08-18,89.55,NKNC
2025-08-19,90.9,NKNC
2025-08-20,90.15,NKNC
2025-08-21,89.0,NKNC
2025-08-22,88.55,NKNC
2025-08-25,86.05,NKNC
2025-08-26,88.0,NKNC
2025-08-27,88.7,NKNC
2025-08-28,89.0,NKNC
2025-08-29,89.6,NKNC
2025-09-01,88.2,NKNC
2025-09-02,87.2,NKNC
2025-09-03,86.8,NKNC
2025-09-04,87.35,NKNC
2025-09-05,88.35,NKNC
2025-09-08,88.25,NKNC
2025-09-09,87.45,NKNC
2025-09-10,86.55,NKNC
2025-09-11,86.65,NKNC
2025-09-12,85.55,NKNC
2025-09-15,85.1,NKNC
2025-09-16,85.1,NKNC
2025-09-17,85.1,NKNC
2025-09-18,85.2,NKNC
2025-09-19,83.85,NKNC
2025-09-22,83.05,NKNC
2025-09-23,82.45,NKNC
2025-09-24,83.2,NKNC
2025-09-25,84.45,NKNC
2025-09-26,85.45,NKNC
2025-09-29,84.65,NKNC
2025-09-30,83.15,NKNC
2025-10-01,80.75,NKNC
2025-10-02,78.65,NKNC
2025-10-03,77.4,NKNC
2025-10-06,79.1,NKNC
2025-10-07,79.95,NKNC
2025-10-08,78.6,NKNC
2025-10-09,79.6,NKNC
2025-10-10,79.0,NKNC
2025-10-13,78.55,NKNC
2025-10-14,78.1,NKNC
2025-10-15,78.35,NKNC
2025-10-16,81.1,NKNC
2025-10-17,80.9,NKNC
2025-10-20,81.45,NKNC
2025-10-21,79.6,NKNC
2025-10-22,80.0,NKNC
2025-10-23,78.4,NKNC
2025-10-24,78.0,NKNC
2025-10-27,77.9,NKNC
2025-10-28,78.8,NKNC
2025-10-29,79.4,NKNC
2025-10-30,80.1,NKNC
2025-10-31,79.55,NKNC
2025-11-01,79.95,NKNC
2025-11-03,80.65,NKNC
2025-11-05,79.95,NKNC
2025-11-06,79.7,NKNC
2025-11-07,80.6,NKNC
2025-11-10,80.35,NKNC
2025-11-11,80.25,NKNC
2025-11-12,79.85,NKNC
2025-11-13,79.5,NKNC
2025-11-14,79.6,NKNC
2025-11-17,78.75,NKNC
2025-11-18,78.9,NKNC
2025-11-19,79.65,NKNC
2025-11-20,80.35,NKNC
2025-11-21,80.6,NKNC
2025-11-24,79.7,NKNC
2025-11-25,80.7,NKNC
2025-11-26,80.2,NKNC
2025-11-27,80.05,NKNC
2025-11-28,80.2,NKNC
2025-12-01,80.05,NKNC
2025-12-02,80.0,NKNC
2025-12-03,79.85,NKNC
2025-12-04,79.7,NKNC
2025-12-05,80.45,NKNC
2025-12-08,80.3,NKNC
2025-12-09,80.75,NKNC
2025-12-10,82.0,NKNC
2025-12-11,81.9,NKNC
2025-12-12,81.15,NKNC
2025-12-15,81.35,NKNC
2025-12-16,81.1,NKNC
2025-12-17,80.3,NKNC
2025-12-18,81.3,NKNC
2025-12-19,81.5,NKNC
2025-12-22,80.5,NKNC
2025-12-23,80.0,NKNC
2025-12-24,79.75,NKNC
2025-12-25,79.35,NKNC
2025-12-26,79.75,NKNC
2025-12-29,78.5,NKNC
2025-12-30,78.05,NKNC
2015-01-05,,NKSH
2015-01-06,,NKSH
2015-01-08,9.55,NKSH
2015-01-09,,NKSH
2015-01-12,11.4,NKSH
2015-01-13,,NKSH
2015-01-14,,NKSH
2015-01-15,,NKSH
2015-01-16,,NKSH
2015-01-19,,NKSH
2015-01-20,,NKSH
2015-01-21,,NKSH
2015-01-22,,NKSH
2015-01-23,11.15,NKSH
2015-01-26,,NKSH
